date_utc,pi_ma110,pi_ma350x2
2010-08-17,0.07,0.14
2010-08-18,0.069,0.138
2010-08-19,0.06823333333333333,0.13646666666666665
2010-08-20,0.06755,0.1351
2010-08-21,0.06732,0.13464
2010-08-22,0.06708816481589713,0.13417632963179427
2010-08-23,0.06677699841362612,0.13355399682725225
2010-08-24,0.06655487361192285,0.1331097472238457
2010-08-25,0.06635988765504254,0.13271977531008508
2010-08-26,0.06613141028638223,0.13226282057276445
2010-08-27,0.06602855480580203,0.13205710961160405
2010-08-28,0.0659095085719852,0.1318190171439704
2010-08-29,0.0657626232972171,0.1315252465944342
2010-08-30,0.06570600734741587,0.13141201469483174
2010-08-31,0.06532560685758816,0.13065121371517632
2010-09-01,0.06511930815312683,0.13023861630625366
2010-09-02,0.06501817237941349,0.13003634475882697
2010-09-03,0.06478660724722385,0.1295732144944477
